Times,BER,EbNo,Prop_Loss,Weather,Rain_Loss,EIRP,Range,Rcvd_Frequency,g_over_T,Bandwidth,Free_Space_Loss,Propagation_Delay,Rcvd_Iso_Power,C/No,Atmos Loss
11186.922223344,0.19660404976513013,-4.383035299365467,176.97793669657761,Clouds,4.774888204139474,12.0,799.980553841428,12.000195047343817,12.0,200.0,172.09299674612456,0.002668447896182325,-164.98217416243625,15.616964700634533,0.11005174631358235
11187.0,0.19645020924087103,-4.377387574798588,176.97229109842527,Clouds,4.773419584747285,12.0,799.6016607843171,12.000194949514285,12.0,200.0,172.0888818924957,0.002667184044984604,-164.97652643786938,15.622612425201412,0.10998962118228509
11188.0,0.19447420072955646,-4.304932047603732,176.89986318469437,Clouds,4.754680379025123,12.0,794.7471513224333,12.000193679102772,12.0,200.0,172.03598774107942,0.002650991144421763,-164.90407091067453,15.695067952396268,0.10919506458983186
11189.0,0.19250223946533856,-4.2327799100492305,176.8277391743318,Clouds,4.736209109862033,12.0,789.9246741950423,12.000192385047892,12.0,200.0,171.98312173722337,0.0026349050922256432,-164.83191877312004,15.767220089950769,0.10840832724640163
11190.0,0.19053490223487474,-4.160943190947147,176.75593110525733,Clouds,4.718008706939014,12.0,785.1348253054903,12.000191066930162,12.0,200.0,171.93029296840075,0.0026189278761158505,-164.76008205401794,15.839056809052854,0.10762942991754304
11191.0,0.18857277840720776,-4.089434307855039,176.6844514041982,Clouds,4.700082166712358,12.0,780.3782110736516,12.000189724327225,12.0,200.0,171.87751084209881,0.0026030615188913516,-164.68857317092582,15.91056569214496,0.10685839538704756
11192.0,0.18661646969016948,-4.01826607232015,176.61331289192546,Clouds,4.682432550822533,12.0,775.6554485030468,12.000188356814219,12.0,200.0,171.82478509264422,0.0025873080786543564,-164.61740493539094,15.981733927679851,0.10609524845871528
11193.0,0.18466658985225787,-3.9474516947335356,176.5425287880997,Clouds,4.665062984220033,12.0,770.9671652390023,12.00018696396415,12.0,200.0,171.77212578792322,0.00257166964900432,-164.54659055780434,16.052548305266463,0.10534001595643824
11194.0,0.18272376444211313,-3.877004789949217,176.47211271687968,Clouds,4.647976653270348,12.0,766.3139996964946,12.00018554534839,12.0,200.0,171.71954333687182,0.002556148359464382,-164.47614365302002,16.12299521005078,0.10459272673753345
11195.0,0.18078863030288306,-3.8069393763072994,176.40207870594213,Clouds,4.631176802045448,12.0,761.6966007754601,12.000184100536817,12.0,200.0,171.6670484922576,0.0025407463745317437,-164.4060782393781,16.193060623692702,0.10385341163910256
11196.0,0.17886183541845146,-3.737269887502176,176.33244119832818,Clouds,4.614666731475954,12.0,757.1156284488117,12.000182629098825,12.0,200.0,171.61465236328547,0.0025254658956390813,-164.33640875057296,16.262730112497824,0.10312210356675669
11197.0,0.1769440382512305,-3.6680111668179483,176.26321504667908,Clouds,4.598449793996382,12.0,752.5717532172837,12.000181130603302,12.0,200.0,171.56236641528233,0.002510309159336102,-164.26715002988874,16.331988833182052,0.1023988374003744
11198.0,0.1750359074070446,-3.599178473968177,176.1944155200571,Clouds,4.582529390933516,12.0,748.0656564279133,12.000179604619499,12.0,200.0,171.51020247908193,0.0024952784383518857,-164.198317337039,16.400821526031823,0.1016836500416559
11199.0,0.1731381210917614,-3.5307874851070298,176.1260583039463,Clouds,4.566908967950255,12.0,743.5980301797778,12.000178050717516,12.0,200.0,171.45817275560267,0.002480376041280457,-164.12992634817783,16.46921251489297,0.10097658039334773
11200.0,0.17125136655928042,-3.4628542931936535,176.0581595006025,Clouds,4.55159201023928,12.0,739.1695772946197,12.00017646846895,12.0,200.0,171.4062898210118,0.0024656043124828032,-164.06199315626446,16.537145706806346,0.10027766935142518
11201.0,0.16937633951656722,-3.3953954074096755,175.99073562845678,Clouds,4.536582037126739,12.0,734.7810112715023,12.000174857447547,12.0,200.0,171.35456663153298,0.0024509656319356182,-163.99453427048047,16.604604592590324,0.09958695979705322
11202.0,0.16751374351198234,-3.3284277525078836,175.9238036214465,Clouds,4.521882596244615,12.0,730.4330562876969,12.000173217230016,12.0,200.0,171.30301652860948,0.002436462415234265,-163.92756661557868,16.671572247492115,0.09890449659240416
11203.0,0.16566428914225706,-3.261968662099479,175.85738082229454,Clouds,4.507497255929561,12.0,726.1264468622879,12.000171547396384,12.0,200.0,171.25165323983592,0.002422097112470681,-163.86110752517027,16.73803133790052,0.09823032652905359
11204.0,0.16382869351538126,-3.1960358815151753,175.7914849853392,Clouds,4.4934295992207325,12.0,721.861928201971,12.00016984753145,12.0,200.0,171.20049088773786,0.0024078722093868387,-163.79517474458595,16.803964118484824,0.09756449838057596
11205.0,0.16200767928701482,-3.1306475556190883,175.72613426434407,Clouds,4.4796832140489915,12.0,717.6402556397965,12.000168117224955,12.0,200.0,171.1495439874773,0.0023937902255025925,-163.72978641868986,16.86935244438091,0.09690706281776566
11206.0,0.1602019676093881,-3.0658222258408467,175.66134720950285,Clouds,4.466261684854497,12.0,713.462194744867,12.000166356072846,12.0,200.0,171.0988274522225,0.002379853714481593,-163.66496108891164,16.934177774159153,0.09625807242583136
11207.0,0.1584123017968681,-3.0015788207509764,175.59714275799675,Clouds,4.453168582178002,12.0,709.3285210950605,12.000164563678092,12.0,200.0,171.04835659414672,0.002366065263373172,-163.60071768382176,16.998421179249025,0.09561758167203067
11208.0,0.15663941067861525,-2.9379366458921394,175.53354022380512,Clouds,4.440407451419528,12.0,705.2400200896338,12.000162739651653,12.0,200.0,170.99814712550466,0.002352427491987253,-163.53707550896291,17.062063354107863,0.09498564688092401
11209.0,0.15488403079730995,-2.8749153724828718,175.47055928638454,Clouds,4.427981800609858,12.0,701.1974867841194,12.000160883613587,12.0,200.0,170.94821515956124,0.0023389430523436294,-163.47405423555364,17.12508462751713,0.09436232621343307
11210.0,0.15314689969495726,-2.8125350204090207,175.40821997364623,Clouds,4.415895086245381,12.0,697.201725461659,12.000158995193713,12.0,200.0,170.89857720779548,0.0023256146272420865,-163.4116738834798,17.18746497959098,0.09374767960538014
11211.0,0.15142875500413466,-2.750815947240408,175.34654265093388,Clouds,4.404150699415313,12.0,693.2535497000351,12.0001570740334,12.0,200.0,170.849250182733,0.0023124449304859937,-163.34995481031117,17.249184052759592,0.09314176878557137
11212.0,0.14973033320585494,-2.6897788246555976,175.28554799743813,Clouds,4.39275194852806,12.0,689.3537817517366,12.000155119786022,12.0,200.0,170.80025139172292,0.002299436704814424,-163.28891768772638,17.310221175344402,0.09254465718715726
