Times,BER,EbNo,Prop_Loss,Weather,Rain_Loss,EIRP,Range,Rcvd_Frequency,g_over_T,Bandwidth,Free_Space_Loss,Propagation_Delay,Rcvd_Iso_Power,C/No,Atmos Loss
65287.687043686,0.0694464073546226,0.39450420366639816,172.2019989128361,Clear,0.0,12.0,799.9964476890873,12.000121343789457,12.0,200.0,172.09316931386343,0.0026685009123514616,-160.20463465940438,20.394504203666397,0.10882959897266607
65288.0,0.06920903943918505,0.4049511581509555,172.1915655340067,Clear,0.0,12.0,799.0501657065173,12.000120718985766,12.0,200.0,172.0828890609206,0.002665344455418279,-160.19418770491984,20.404951158150958,0.10867647308615228
65289.0,0.06845924943941695,0.43804998417974395,172.15851041118984,Clear,0.0,12.0,796.0593655125233,12.000118707583159,12.0,200.0,172.05031726525607,0.0026553682198119984,-160.16108887889104,20.43804998417974,0.10819314593378351
65290.0,0.06772280148181126,0.47070935472417386,172.12589523734462,Clear,0.0,12.0,793.1190992376947,12.000116673447641,12.0,200.0,172.01817630931257,0.00264556054721595,-160.12842950834658,20.470709354724175,0.10771892803206104
65291.0,0.06699984805887238,0.502917740669896,172.09373154033042,Clear,0.0,12.0,790.2299344374968,12.000114616636278,12.0,200.0,171.9864776832749,0.0026359233307913866,-160.0962211224009,20.502917740669897,0.10725385705552787
65292.0,0.06629053695658566,0.534663575757215,172.062030884812,Clear,0.0,12.0,787.3924361404485,12.000112537221781,12.0,200.0,171.95523291381386,0.002626458455270574,-160.06447528731357,20.534663575757218,0.10679797099815104
65293.0,0.06559501171938303,0.565935242683553,172.03080488613944,Clear,0.0,12.0,784.6071685611225,12.000110435293308,12.0,200.0,171.92445357767426,0.002617167802670748,-160.03320362038724,20.56593524268355,0.10635130846515373
65294.0,0.06491341106963389,0.5967211067515067,172.00006517669888,Clear,0.0,12.0,781.8746925780656,12.000108310956529,12.0,200.0,171.89415126841902,0.0026080532438813573,-160.0024177563193,20.59672110675151,0.10591390827986899
65295.0,0.06424586916600472,0.6270095128917942,171.96982340887592,Clear,0.0,12.0,779.1955665183749,12.000106164334255,12.0,200.0,171.86433759924904,0.002599116641281132,-159.972129350179,20.627009512891796,0.10548580962689903
65296.0,0.06359251549530354,0.6567887999318431,171.94009124077962,Clear,0.0,12.0,776.5703454236724,12.000103995566775,12.0,200.0,171.83502418882995,0.0025903598462896364,-159.94235006313895,20.656788799931842,0.10506705194968269
65297.0,0.06295347485029568,0.6860473118845531,171.91088032494577,Clear,0.0,12.0,773.9995806088001,12.000101804812225,12.0,200.0,171.806222650051,0.0025817846978952353,-159.91309155118623,20.68604731188455,0.10465767489475934
65298.0,0.0623288673906342,0.7147734062718829,171.88220230000408,Clear,0.0,12.0,771.4838195039957,12.000099592247016,12.0,200.0,171.77794458169882,0.0025733930221286476,-159.88436545679892,20.714773406271885,0.10425771830526762
65299.0,0.06171880835120119,0.7429554795391008,171.85406876526162,Clear,0.0,12.0,769.0236040239157,12.000097358065945,12.0,200.0,171.7502015432862,0.002565186626622594,-159.8561833835317,20.7429554795391,0.10386722197543002
65300.0,0.06112340855933679,0.7705819560510018,171.82649129169175,Clear,0.0,12.0,766.6194721495503,12.000095102482868,12.0,200.0,171.72300506577076,0.0025571673058884968,-159.8285569070198,20.770581956051004,0.10348622592097773
65301.0,0.06054277394763691,0.7976413242007478,171.79948138582728,Clear,0.0,12.0,764.2719554076021,12.000092825730622,12.0,200.0,171.69636661583365,0.002549336832908592,-159.80149753887002,20.797641324200747,0.10311476999361456
65302.0,0.05997700587344773,0.8241221360955551,171.7730504900647,Clear,0.0,12.0,761.9815795576051,12.00009052806148,12.0,200.0,171.67029759605356,0.0025416969614279125,-159.77501672697522,20.824122136095554,0.10275289401116153
65303.0,0.059426201156531855,0.8500130209370037,171.74720996927886,Clear,0.0,12.0,759.7488640972743,12.000088209747396,12.0,200.0,171.64480933158646,0.002534249424304311,-159.74912584213376,20.850013020937006,0.10240063769239838
65304.0,0.058890451917655684,0.8753027085604413,171.72197108728346,Clear,0.0,12.0,757.5743209122832,12.000085871079996,12.0,200.0,171.61991304681874,0.002526995929004602,-159.72383615451034,20.875302708560444,0.1020580404647304
65305.0,0.058369845781060414,0.899980036640897,171.6973449996195,Clear,0.0,12.0,755.4584543585545,12.000083512370852,12.0,200.0,171.59561985812505,0.0025199381578790564,-159.69915882642988,20.899980036640894,0.10172514149445604
65306.0,0.05786446614921548,0.924033954939567,171.6733427493017,Clear,0.0,12.0,753.4017616033639,12.000081133951799,12.0,200.0,171.57194076954443,0.0025130777692991993,-159.67510490813123,20.924033954939567,0.10140197975728066
65307.0,0.05737439193182431,0.9474535560582732,171.64997523606894,Clear,0.0,12.0,751.4047307055924,12.000078736174721,12.0,200.0,171.54888664231441,0.0025064163912542205,-159.6516853070125,20.947453556058274,0.10108859375451054
65308.0,0.056899697636373425,0.9702280897769356,171.6272532020471,Clear,0.0,12.0,749.4678401276926,12.000076319411532,12.0,200.0,171.52646818059154,0.002499955619723071,-159.62891077329385,20.97022808977694,0.10078502145553903
65309.0,0.05644045386974733,0.9923469580494801,171.60518723674335,Clear,0.0,12.0,747.5915598991274,12.000073884054624,12.0,200.0,171.50469593624607,0.0024936970225552754,-159.6067919050213,20.99234695804948,0.10049130049729647
65310.0,0.05599671182205368,1.013799752504198,171.58378773955803,Clear,0.0,12.0,745.7763491644926,12.000071430516325,12.0,200.0,171.48358027174012,0.0024876421312923507,-159.5853391105666,21.013799752504198,0.1002074678179228
65311.0,0.0555685634474436,1.0345762561119476,171.56306491811154,Clear,0.0,12.0,744.0226567936587,12.000068959229104,12.0,200.0,171.46313135834063,0.00248179244320302,-159.56456260695884,21.03457625611195,0.0999335597708982
65312.0,0.05515605293651621,1.0546664611986902,171.5430287702369,Clear,0.0,12.0,742.3309206031084,12.000066470645345,12.0,200.0,171.44335915821745,0.002476149418685871,-159.5444724018721,21.05466646119869,0.09966961201944388
65313.0,0.05475923514094938,1.0740605841564252,171.52368906927236,Clear,0.0,12.0,740.7015668609127,12.000063965237194,12.0,200.0,171.42427340979322,0.0024707144796181388,-159.52507827891435,21.074060584156427,0.09941565947915475
65314.0,0.05437816136800783,1.0927490769489476,171.50505535255928,Clear,0.0,12.0,739.1350100614831,12.000061443496383,12.0,200.0,171.40588361626246,0.002465489008604356,-159.50638978612184,21.092749076948948,0.09917173629680748
65315.0,0.05401287931363513,1.1107226512111799,171.4871368973532,Clear,0.0,12.0,737.6316516396059,12.000058905933757,12.0,200.0,171.38819902168382,0.0024604743446868366,-159.4884162118596,21.11072265121118,0.09893787566937953
65316.0,0.05366343338895746,1.1279722831024723,171.46994271597322,Clear,0.0,12.0,736.1918802992076,12.000056353079152,12.0,200.0,171.37122860606226,0.0024556717844423145,-159.47116657996833,21.127972283102473,0.09871410991096724
65317.0,0.05332986478784285,1.1444892307519592,171.4534815383662,Clear,0.0,12.0,734.8160712747954,12.00005378548096,12.0,200.0,171.35498106801083,0.0024510825795183793,-159.45464963231882,21.14448923075196,0.09850047035536462
65318.0,0.05301221168414877,1.1602650451706753,171.43776180120184,Clear,0.0,12.0,733.5045861315889,12.000051203705784,12.0,200.0,171.33946481386334,0.0024467079359667843,-159.43887381790012,21.160265045170675,0.09829698733848348
65319.0,0.05271050917948189,1.1752915933259154,171.4227916248139,Clear,0.0,12.0,732.2577715396801,12.000048608337748,12.0,200.0,171.32468793478776,0.0024425490101544853,-159.42384726974487,21.175291593325916,0.09810369002613444
65320.0,0.052424789628040425,1.1895610622007529,171.40857880914695,Clear,0.0,12.0,731.0759596214397,12.000045999978186,12.0,200.0,171.31065820266585,0.0024386069099224627,-159.40957780087004,21.189561062200752,0.09792060648108898
65321.0,0.052155082708293665,1.2030659749924786,171.39513081757184,Clear,0.0,12.0,729.9594672681608,12.000043379245017,12.0,200.0,171.29738305399857,0.0024348826923062915,-159.39607288807832,21.203065974992477,0.09774776357322734
65322.0,0.05190141555627337,1.215799203783837,171.38245476422753,Clear,0.0,12.0,728.9085957329401,12.000040746772141,12.0,200.0,171.28486957729848,0.0024313773621781375,-159.38333965928695,21.21579920378384,0.09758518692906099
65323.0,0.05166381295615835,1.2277539787621121,171.37055740481486,Clear,0.0,12.0,727.9236304878538,12.000038103208848,12.0,200.0,171.27312450389095,0.0024280918717703493,-159.37138488430867,21.227753978762113,0.09743290092392493
65324.0,0.05144229728851052,1.2389239089848905,171.35944511585168,Clear,0.0,12.0,727.0048401025931,12.000035449218853,12.0,200.0,171.26215418733025,0.0024250271169349866,-159.3602149540859,21.238923908984894,0.09729092852142299
65325.0,0.0512368888348782,1.2493029845057941,171.34912389255732,Clear,0.0,12.0,726.1524766406172,12.000032785479842,12.0,200.0,171.2519646012118,0.0024221839384652474,-159.349835878565,21.249302984505793,0.09715929134550083
65326.0,0.05104760583627699,1.2588855900505183,171.33959933519628,Clear,0.0,12.0,725.3667750702837,12.000030112682545,12.0,200.0,171.24256132559304,0.0024195631201312066,-159.34025327302027,21.258885590050518,0.097038009603225
65327.0,0.05087446460702083,1.2676665150375896,171.33087663907486,Clear,0.0,12.0,724.6479529491462,12.00002743152995,12.0,200.0,171.23394953703058,0.00241716538762675,-159.3314723480332,21.26766651503759,0.0969271020442554
65328.0,0.050717479698726864,1.2756409600925767,171.32296058804414,Clear,0.0,12.0,723.9962103644688,12.000024742736516,12.0,200.0,171.2261340020797,0.00241499140837115,-159.3234979029782,21.275640960092574,0.09682658596441607
65329.0,0.05057666383052273,1.2828045544159217,171.31585553715786,Clear,0.0,12.0,723.4117289475366,12.00002204702697,12.0,200.0,171.2191190600982,0.002413041788221159,-159.31633430865486,21.28280455441592,0.09673647705967141
65330.0,0.05045202815421529,1.289153355059903,171.30956541340964,Clear,0.0,12.0,722.8946723407895,12.000019345135684,12.0,200.0,171.21290862389995,0.0024113170730292004,-159.3099855080109,21.289153355059902,0.09665678950969
65331.0,0.050343582336976056,1.2946838542979464,171.30409370838447,Clear,0.0,12.0,722.4451859608251,12.000016637805688,12.0,200.0,171.2075061724369,0.0024098177478528333,-159.30445500877283,21.294683854297944,0.0965875359475751
65332.0,0.05025133441853358,1.2993929973145835,171.29944346059875,Clear,0.0,12.0,722.063395876571,12.000013925787309,12.0,200.0,171.20291473330576,0.0024085442332127346,-159.2997458657562,21.29939299731458,0.09652872729301004
65333.0,0.050175291263154675,1.3032781683001182,171.2956172694133,Clear,0.0,12.0,721.7494102402519,12.00001120983782,12.0,200.0,171.19913689643323,0.002407496889865895,-159.29586069477065,21.303278168300118,0.09648037298007495
65334.0,0.0501154582354949,1.3063372148508958,171.29261727067012,Clear,0.0,12.0,721.5033175336085,12.000008490719717,12.0,200.0,171.19617478997714,0.0024066760129556313,-159.2928016482199,21.306337214850895,0.09644248069296328
65335.0,0.050071839467955126,1.308568440849984,171.2904451438266,Clear,0.0,12.0,721.325187358327,12.00000576920005,12.0,200.0,171.19403008733738,0.0024060818346481783,-159.2905704222208,21.308568440849985,0.09641505648921067
65336.0,0.050044437896433036,1.3099706097972672,171.2891021086482,Clear,0.0,12.0,721.2150703251224,12.000003046049368,12.0,200.0,171.19270400386145,0.0024057145237627105,-159.28916825327352,21.30997060979727,0.09639810478676378
65337.0,0.05003325513254275,1.3105429551266665,171.2885889149214,Clear,0.0,12.0,721.1729973268573,12.00000032204034,12.0,200.0,171.1921972866638,0.0024055741833467247,-159.2885959079441,21.310542955126664,0.09639162825758109
65338.0,0.05004032990095397,1.310180853751757,171.28890584908606,Clear,0.0,12.0,721.198980155192,11.999997597946928,12.0,200.0,171.19251022116745,0.0024056608527329663,-159.28895800931903,21.31018085375176,0.09639562791862258
65339.0,0.05006389686963397,1.3089748327691177,171.29005273099597,Clear,0.0,12.0,721.2930112620563,11.999994874543233,12.0,200.0,171.19364262789526,0.002405974506743783,-159.29016403030167,21.308974832769117,0.09641010310073533
65340.0,0.05010368133084209,1.306939541398449,171.29202891425493,Clear,0.0,12.0,721.4550637701461,11.999992152602378,12.0,200.0,171.19559386280744,0.0024065150557261387,-159.29219932167234,21.30693954139845,0.09643505144748507
65341.0,0.05015968066143084,1.3040761053213967,171.29483328992916,Clear,0.0,12.0,721.6850917154018,11.999989432895525,12.0,200.0,171.19836282097896,0.0024072823463604336,-159.29506275774938,21.3040761053214,0.09647046895019828
65342.0,0.05023189089919089,1.300386118130402,171.29846428110196,Clear,0.0,12.0,721.983029493512,11.999986716190483,12.0,200.0,171.20194793123858,0.0024082761598142404,-159.2987527449404,21.3003861181304,0.09651634986336562
65343.0,0.05032030685496286,1.2958716307460627,171.3029198534399,Clear,0.0,12.0,722.3487925758232,11.999984003250939,12.0,200.0,171.20634716663034,0.002409496214130321,-159.3032672323247,21.295871630746063,0.09657268680958063
65344.0,0.050424922016199025,1.2905351501330253,171.30819751645174,Clear,0.0,12.0,722.7822774183926,11.99998129483529,12.0,200.0,171.2115580456896,0.0024109421639232583,-159.30860371293775,21.290535150133024,0.09663947076213053
65345.0,0.050545728536916745,1.2843796322651377,171.3142943305026,Clear,0.0,12.0,723.2833618009817,11.99997859169572,12.0,200.0,171.21757763941022,0.002412613601510221,-159.31475923080566,21.284379632265136,0.09671669109240026
65346.0,0.05068271703194632,1.2774084837593618,171.32120690515137,Clear,0.0,12.0,723.8519044111207,11.999975894576846,12.0,200.0,171.22440256965078,0.002414510055523547,-159.32173037931142,21.277408483759363,0.09680433550058828
65347.0,0.05083587664327033,1.2696255483742998,171.32893141263682,Clear,0.0,12.0,724.4877456325088,11.999973204215033,12.0,200.0,171.23202902250796,0.0024166309935405674,-159.3295133146965,21.2696255483743,0.09690239012886462
65348.0,0.05100519490906419,1.2610351023591022,171.33746359250563,Clear,0.0,12.0,725.1907075664163,11.999970521337326,12.0,200.0,171.24045275294662,0.0024189758221549937,-159.33810376071168,21.261035102359102,0.09701083955897108
65349.0,0.051190657672209816,1.2516418466260708,171.34679875941936,Clear,0.0,12.0,725.960594276801,11.999967846660518,12.0,200.0,171.24966909257867,0.002421543887794539,-159.34749701644472,21.25164184662607,0.09712966684069457
65350.0,0.051392249024375836,1.2414508960276296,171.35693181385977,Clear,0.0,12.0,726.7971922383522,11.999965180890316,12.0,200.0,171.25967296030692,0.002424334478215433,-159.35768796704315,21.24145089602763,0.0972588535528774
65351.0,0.051609951069174764,1.2304677767427412,171.36785724471628,Clear,0.0,12.0,727.700270080157,11.999962524720166,12.0,200.0,171.2704588649642,0.002427346821647384,-159.36867108632805,21.230467776742742,0.09739837975207415
65352.0,0.05184374394192548,1.2186984097076756,171.37956914584458,Clear,0.0,12.0,728.6695794492804,11.999959878830737,12.0,200.0,171.28202092174706,0.002430580089674172,-159.3804404533631,21.218698409707674,0.09754822409748665
65353.0,0.052093605647349384,1.2061491023688435,171.39206122429326,Clear,0.0,12.0,729.7048551571529,11.999957243889005,12.0,200.0,171.2943528604326,0.002434033397721943,-159.39298976070194,21.206149102368844,0.09770836386066059
65354.0,0.05235951197747485,1.1928265355708576,171.40532681340238,Clear,0.0,12.0,730.8058157001987,11.999954620547618,12.0,200.0,171.30744803840687,0.002437705806795842,-159.40631232749993,21.19282653557086,0.09787877499551623
65355.0,0.05264143626135892,1.1787377581255374,171.41935887821137,Clear,0.0,12.0,731.972163116228,11.999952009443836,12.0,200.0,171.3212994461105,0.0024415963230009874,-159.42040110494526,21.178737758125536,0.09805943210090955
65356.0,0.05293934935941991,1.1638901684434693,171.43415003382032,Clear,0.0,12.0,733.2035838905128,11.999949411199216,12.0,200.0,171.33589972526983,0.002445703900564813,-159.43524869462732,21.163890168443473,0.09825030855049086
65357.0,0.05325321948865236,1.1482915040749613,171.4496925558328,Clear,0.0,12.0,734.4997491844529,11.999946826418858,12.0,200.0,171.35124117932116,0.002450027442599816,-159.45084735899582,21.14829150407496,0.09845137651164697
65358.0,0.05358301208798544,1.1319498287305654,171.46597839332298,Clear,0.0,12.0,735.8603152535807,11.999944255690828,12.0,200.0,171.36731578632453,0.0024545658024978756,-159.4671890343402,21.13194982873057,0.09866260699843338
65359.0,0.053928689720245615,1.1148735170794846,171.48299918402813,Clear,0.0,12.0,737.2849240352388,11.999941699585763,12.0,200.0,171.38411521408256,0.002459317785890527,-159.4842653459913,21.114873517079484,0.09888396994558576
65360.0,0.05429021182240762,1.09707124670987,171.5007462623706,Clear,0.0,12.0,738.7732031210602,11.999939158656037,12.0,200.0,171.40163082818054,0.0024642821505571704,-159.50206761636093,21.09707124670987,0.0991154341900314
65361.0,0.0546675346857583,1.0785519784649669,171.51921067911928,Clear,0.0,12.0,740.324766690752,11.999936633435661,12.0,200.0,171.41985371152032,0.002469457609539837,-159.52058688460582,21.07855197846497,0.09935696759896454
65362.0,0.055060611283451244,1.0593249441768928,171.53838321364574,Clear,0.0,12.0,741.9392158171403,11.99993412443982,12.0,200.0,171.43877467654244,0.0024748428321607085,-159.53981391889388,21.059324944176893,0.09960853710333664
65363.0,0.055469391174165605,1.0393996305757356,171.55825439000932,Clear,0.0,12.0,743.6161390857027,11.999931632164603,12.0,200.0,171.45838428123443,0.002480436446088656,-159.55973923249505,21.039399630575737,0.09987010877488928
65364.0,0.05589382023286649,1.0187857716146278,171.5788144846169,Clear,0.0,12.0,745.3551124970736,11.999929157086319,12.0,200.0,171.47867283682092,0.0024862370370140317,-159.58035309145617,21.018785771614628,0.10014164779598808
65365.0,0.056333840772438304,0.997493321840059,171.6000535528641,Clear,0.0,12.0,747.1557009700637,11.999926699662007,12.0,200.0,171.49963043418825,0.0024922431536622035,-159.60164554123074,20.997493321840057,0.10042311867582045
65366.0,0.056789405012402705,0.9755324535892138,171.62196143191662,Clear,0.0,12.0,749.0174578283422,11.999924260328477,12.0,200.0,171.52124694676263,0.00249845330608131,-159.62360640948157,20.97553245358921,0.1007144851539628
65367.0,0.057260419082619585,0.9529135339030828,171.64452776380645,Clear,0.0,12.0,750.9399260073051,11.999921839502734,12.0,200.0,171.54351205343653,0.0025048659696679395,-159.6462253291677,20.952913533903082,0.10101571036996426
65368.0,0.057746827925888145,0.92964711778261,171.6677420021614,Clear,0.0,12.0,752.9226378756476,11.99991943758131,12.0,200.0,171.56641524534297,0.002511479584571963,-159.66949174528818,20.92964711778261,0.10132675681839495
65369.0,0.05824855789758415,0.9057439225490017,171.6915934378602,Clear,0.0,12.0,754.965116675318,11.999917054940992,12.0,200.0,171.5899458513028,0.0025182925604996975,-159.69339494052178,20.905743922549004,0.1016475865573897
65370.0,0.05876553101221388,0.8812148241486071,171.7160712027108,Clear,0.0,12.0,757.0668760951411,11.999914691938038,12.0,200.0,171.61409304158883,0.0025253032752916723,-159.71792403892218,20.881214824148607,0.10197816112198296
65371.0,0.059297664985682286,0.8560708364719052,171.74116429014174,Clear,0.0,12.0,759.2274213060678,11.999912348908653,12.0,200.0,171.63884584847165,0.0025325100783758466,-159.74306802659888,20.856070836471904,0.10231844167008362
65372.0,0.059844873123394315,0.8303230986026711,171.76686156795154,Clear,0.0,12.0,761.4462493306178,11.999910026168939,12.0,200.0,171.66419317892957,0.00253991129199994,-159.76881576446812,20.83032309860267,0.10266838902196718
65373.0,0.06040706427844739,0.8039828593423275,171.79315179378978,Clear,0.0,12.0,763.7228496605677,11.999907724015133,12.0,200.0,171.69012383004946,0.002547505213291816,-159.79515600372847,20.80398285934233,0.1030279637402998
65374.0,0.06098414267435748,0.7770614687126047,171.82002362364773,Clear,0.0,12.0,766.0567042842285,11.9999054427233,12.0,200.0,171.7166264975319,0.00255529011435047,-159.8220773943582,20.777061468712606,0.1033971261158233
65375.0,0.06157600805503671,0.7495703548299893,171.84746563500448,Clear,0.0,12.0,768.4472890007045,11.999903182550284,12.0,200.0,171.74368979864695,0.0025632642466299283,-159.8495685082408,20.74957035482999,0.10377583635752055
65376.0,0.06218255544167667,0.7215210198823342,171.87546633083812,Clear,0.0,12.0,770.8940730930258,11.999900943733158,12.0,200.0,171.77130227631523,0.0025714258398489326,-159.87761784318846,20.721521019882335,0.10416405452290804
65377.0,0.06280367524107777,0.6929250204662702,171.90401415930623,Clear,0.0,12.0,773.396520381408,11.99989872649003,12.0,200.0,171.79945241863828,0.002579773105504235,-159.90621384260453,20.69292502046627,0.10456174066797352
65378.0,0.06343925308931692,0.6637939609802428,171.933097520346,Clear,0.0,12.0,775.9540891562248,11.999896531019745,12.0,200.0,171.82812866552644,0.002588304236647023,-159.93534490209055,20.663793960980243,0.10496885481955479
65379.0,0.06408917002412273,0.6341394726913231,171.96270478663132,Clear,0.0,12.0,778.5662333913081,11.999894357502976,12.0,200.0,171.85731942948135,0.0025970174119300496,-159.96499939037946,20.634139472691324,0.10538535714995215
65380.0,0.06475330227640741,0.60397321111292,171.9928243061827,Clear,0.0,12.0,781.2324023680127,11.999892206101665,12.0,200.0,171.88701309828062,0.0026059107943536483,-159.99516565195788,20.60397321111292,0.10581120790210152
65381.0,0.06543152148161846,0.5733068350263109,172.02344442337272,Clear,0.0,12.0,783.9520419433326,11.999890076960257,12.0,200.0,171.91719805579933,0.0026149825354957147,-160.02583202804448,20.57330683502631,0.10624636757337783
