Times,BER,EbNo,Prop_Loss,Weather,Rain_Loss,EIRP,Range,Rcvd_Frequency,g_over_T,Bandwidth,Free_Space_Loss,Propagation_Delay,Rcvd_Iso_Power,C/No,Atmos Loss
32142.185079539,0.10984231393777949,-1.2308100174911765,173.82575910299607,Clouds,1.6553369118084038,12.0,799.9909546163477,12.000192853346476,12.0,200.0,172.09310967311436,0.0026684825894330794,-161.82994888056197,18.769189982508824,0.07731251807329875
32143.0,0.10855138561000494,-1.1821051428456661,173.77707708093564,Clouds,1.6497213455527935,12.0,796.0753728103141,12.000191801958069,12.0,200.0,172.05049192085357,0.00265542161441004,-161.78124400591645,18.817894857154332,0.07686381452925664
32144.0,0.10697534618007154,-1.1224485043948607,173.7174489525595,Clouds,1.6428992382804006,12.0,791.3000094343097,12.000190490275426,12.0,200.0,171.99823156094396,0.0026394927167724467,-161.72158736746565,18.87755149560514,0.07631815333513184
32145.0,0.10540860587205214,-1.062921903587068,173.6579513851858,Clouds,1.6361533749936523,12.0,786.5577151536278,12.000189154505373,12.0,200.0,171.9460200489161,0.002623674125763457,-161.66206076665785,18.937078096412932,0.07577796127606998
32146.0,0.1038515924418193,-1.003535301062612,173.5985943483979,Clouds,1.6294841759247036,12.0,781.8490965832849,12.000187794235977,12.0,200.0,171.8938669164287,0.00260796786483296,-161.60267416413342,18.996464698937388,0.07524325604449303
32147.0,0.10230473589086142,-0.9442989851364934,173.5393881394901,Clouds,1.6228920610943054,12.0,777.1747710861032,12.00018640905361,12.0,200.0,171.84178202163963,0.0025923759932816696,-161.54343784820728,19.055701014863505,0.07471405675613957
32148.0,0.10076846786493387,-0.8852235709770508,173.48034338264267,Clouds,1.6163774481645163,12.0,772.5353663736441,12.00018499854312,12.0,200.0,171.78977555058142,0.002576900604929975,-161.48436243404785,19.11477642902295,0.07419038389669923
32149.0,0.09924322104326538,-0.8263199997450363,173.42147102805538,Clouds,1.6099407502493217,12.0,767.9315201256834,12.000183562288091,12.0,200.0,171.73785801853015,0.0025615438268486506,-161.42545886281582,19.17368000025496,0.07367225927591904
32150.0,0.09772942896994785,-0.7675995551878,173.36278236852155,Clouds,1.6035823755621288,12.0,763.3638809873188,12.000182099871768,12.0,200.0,171.68604028682407,0.0025463078226848485,-161.36673841825856,19.2324004448122,0.07315970613537992
32151.0,0.09622752522295647,-0.7090738550467366,173.30428903083498,Clouds,1.5973027242394944,12.0,758.8331076052942,12.000180610877075,12.0,200.0,171.634333557559,0.0025311947894476193,-161.30821271811752,19.29092614495326,0.07265274903648185
32152.0,0.09473794307317557,-0.6507548616325072,173.2460029863475,Clouds,1.5911021871899564,12.0,754.3398691794623,12.000179094887427,12.0,200.0,171.5827493852379,0.002516206959347397,-161.24989372470327,19.349245138367493,0.07215141391964575
32153.0,0.09326111489844424,-0.5926548831467134,173.18793655228012,Clouds,1.584981143867096,12.0,749.8848453063617,12.00017755148722,12.0,200.0,171.53129968033005,0.0025013465992742277,-161.1917937462175,19.407345116853286,0.0716557280829731
32154.0,0.09179747162982382,-0.534786576358164,173.1301023943861,Clouds,1.5789399601276308,12.0,745.4687259469295,12.000175980262432,12.0,200.0,171.47999671408033,0.002486616010690067,-161.13392543942894,19.465213423641835,0.07116572017813018
32155.0,0.09034744218543539,-0.47716294882496835,173.072513529159,Clouds,1.572978985979777,12.0,741.0922113789961,12.000174380801274,12.0,200.0,171.42885312297625,0.0024720175294703248,-161.07630181189575,19.52283705117503,0.07068142020297885
32156.0,0.08891145293480374,-0.41979736228551884,173.01518332720758,Clouds,1.567098553391876,12.0,736.7560122586004,12.000172752694931,12.0,200.0,171.37788191430886,0.002457553526108387,-161.0189362253563,19.580202637714482,0.07020285950684416
32157.0,0.08748992694606933,-0.36270352720505333,172.95812550779294,Clouds,1.561298973146138,12.0,732.460849036258,12.000171095537977,12.0,200.0,171.3270964639206,0.0024432264037684962,-160.96184239027582,19.637296472794947,0.06973007072618848
32158.0,0.08608328368241153,-0.3058955150318323,172.90135415105706,Clouds,1.5555805334479476,12.0,728.2074527345449,12.000169408929674,12.0,200.0,171.27651052973874,0.002429038600879495,-160.90503437810264,19.694104484968168,0.06926308787033415
32159.0,0.08469193811324782,-0.2493877466307307,172.84488368645026,Clouds,1.5499434960746856,12.0,723.9965639554664,12.00016769247423,12.0,200.0,171.2261382441622,0.002414992587823762,-160.84852660970154,19.75061225336927,0.06880194621336408
32160.0,0.08331630027586506,-0.19319499827415548,172.788728898698,Clouds,1.544388094276547,12.0,719.8289332390603,12.000165945781921,12.0,200.0,171.17599412208648,0.0024010908681333814,-160.79233386134493,19.806805001725845,0.0683466823349605
32161.0,0.08195677462939516,-0.1373323986771054,172.73290492481752,Clouds,1.5389145297500015,12.0,715.7053207773707,12.000164168469938,12.0,200.0,171.12609306097698,0.002387335977536068,-160.7364712617479,19.862667601322894,0.06789733409053415
