Times,BER,EbNo,Prop_Loss,Weather,Rain_Loss,EIRP,Range,Rcvd_Frequency,g_over_T,Bandwidth,Free_Space_Loss,Propagation_Delay,Rcvd_Iso_Power,C/No,Atmos Loss
6429.065235018,0.11285946682345965,-1.3441141800379621,173.94136029767742,Clouds,1.7749415432160784,12.0,799.9949728360693,12.000087145157087,12.0,200.0,172.09315330076438,0.002668495992771337,-161.94325304310877,18.655885819962037,0.0732654536969648
6430.0,0.11218583512509434,-1.3188789333273656,173.91617022949117,Clouds,1.7718301862358894,12.0,797.9841365999537,12.000085065504885,12.0,200.0,172.07129330179075,0.002661788565074421,-161.91801779639815,18.681121066672635,0.07304674146453051
6431.0,0.11148280621068374,-1.2925051284584679,173.88984513241977,Clouds,1.768590374018283,12.0,795.886949274036,12.000082823369386,12.0,200.0,172.04843580931595,0.002654793101146114,-161.89164399152926,18.70749487154153,0.07281894908552144
6432.0,0.11079817844069001,-1.2667842434198786,173.86417333809868,Clouds,1.7654424389525694,12.0,793.8459973010865,12.000080563581726,12.0,200.0,172.02613332968065,0.002647985218164116,-161.86592310649064,18.733215756580123,0.07259756946547138
6433.0,0.1101321442196973,-1.2417257485056667,173.83916431019395,Clouds,1.762386588143567,12.0,791.8617179166148,12.00007828644642,12.0,200.0,172.00439509813225,0.0026413663745890993,-161.84086461157645,18.758274251494335,0.07238262391813144
6434.0,0.10948489054696803,-1.2173389823436362,173.81482738034788,Clouds,1.7594230226669572,12.0,789.9345404297178,12.000075992284449,12.0,200.0,171.98323022413757,0.0026349380024420685,-161.81647784541443,18.782661017656363,0.07217413354334871
6435.0,0.1088565990867788,-1.193633146350132,173.7911717426435,Clouds,1.7565519381505044,12.0,788.0648862711013,12.000073681432811,12.0,200.0,171.96264768525012,0.002628701507464545,-161.79277200942093,18.806366853649866,0.07197211924287371
6436.0,0.10824744582577334,-1.1706172832968318,173.7682064321567,Clouds,1.7537735234575014,12.0,786.2531677847662,12.000071354245211,12.0,200.0,171.94265630709913,0.0026226582650880634,-161.76975614636763,18.829382716703165,0.0717766016000589
6437.0,0.10765760127414609,-1.1483002760901089,173.74594032375205,Clouds,1.751087961815949,12.0,784.4997886273932,12.000069011091284,12.0,200.0,171.9232647610026,0.0026168096217663796,-161.7474391391609,18.851699723909892,0.07158760093353556
6438.0,0.10708723025004963,-1.1266908305707626,173.72438211487665,Clouds,1.7484954300373743,12.0,782.8051429025234,12.000066652356889,12.0,200.0,171.90448154762538,0.0026111568920874034,-161.72582969364154,18.873309169429238,0.07140513721388349
6439.0,0.10653649182052966,-1.1057974639780312,173.7035403140267,Clouds,1.7459960984222236,12.0,781.1696147466586,12.000064278443977,12.0,200.0,171.88631498557464,0.002605701357392582,-161.7049363270488,18.894202536021968,0.07122923002985015
6440.0,0.10600553942322738,-1.0856285000886852,173.6834232358994,Clouds,1.7435901314584532,12.0,779.5935784393461,12.000061889770008,12.0,200.0,171.86877320583056,0.0026004442661441006,-161.6847673631595,18.914371499911315,0.07105989861034881
6441.0,0.10549452052614,-1.0661920466658765,173.66403897883077,Clouds,1.741277686421137,12.0,778.0773971203972,12.000059486768457,12.0,200.0,171.85186413071347,0.0025953868296459855,-161.66533090973667,18.933807953334124,0.07089716169617813
6442.0,0.10500357689128798,-1.0474959957139847,173.64539542507117,Clouds,1.7390589146663635,12.0,776.6214232980728,12.000057069887875,12.0,200.0,171.83559547280026,0.0025905302237392274,-161.64663485878478,18.952504004286016,0.07074103760453226
6443.0,0.10453284432625859,-1.0295480041997165,173.62750022150152,Clouds,1.7369339606067284,12.0,775.2259978181405,12.000054639592095,12.0,200.0,171.8199747167663,0.0025858755853629266,-161.62868686727052,18.970451995800282,0.0705915441284657
6444.0,0.10408245288565304,-1.0123554918575475,173.61036077745663,Clouds,1.73490296268218,12.0,773.8914501670263,12.000052196359427,12.0,200.0,171.80500911619544,0.0025814240135654987,-161.61149435492834,18.987644508142452,0.07044869857902544
6445.0,0.10365252652791518,-0.9959256182330524,173.59398424176044,Clouds,1.7329660518819134,12.0,772.6180971439572,12.000049740683025,12.0,200.0,171.79070567222732,0.0025771765650754205,-161.59506448130384,19.004074381766948,0.07031251765121685
6446.0,0.10324318342425082,-0.9802652846503317,173.57837750471737,Clouds,1.731123353158923,12.0,771.4062434732467,12.000047273069786,12.0,200.0,171.77707113405873,0.002573134256343589,-161.57940414772114,19.019734715349667,0.07018301749973149
6447.0,0.10285453576140019,-0.9653811169559728,173.56354718085674,Clouds,1.7293749845722073,12.0,770.2561809044797,12.000044794040333,12.0,200.0,171.76411198263332,0.002569298060541869,-161.56451998002677,19.034618883044025,0.07006021365122474
6448.0,0.10248668978005226,-0.9512794573894172,173.54949960081487,Clouds,1.7277210574650748,12.0,769.1681880149441,12.000042304128469,12.0,200.0,171.75183442235848,0.0025656689069040693,-161.5504183204602,19.04872054261058,0.06994412099131832
6449.0,0.10213974577085455,-0.9379663550146412,173.5362408017778,Clouds,1.7261616764422816,12.0,768.1425298869301,12.000039803880684,12.0,200.0,171.74024437159727,0.0025622476796495334,-161.5371052180854,19.06203364498536,0.0698347537382689
