Times,BER,EbNo,Prop_Loss,Weather,Rain_Loss,EIRP,Range,Rcvd_Frequency,g_over_T,Bandwidth,Free_Space_Loss,Propagation_Delay,Rcvd_Iso_Power,C/No,Atmos Loss
84252.345475446,0.06864414225645421,0.42987391967484223,172.16613699777633,Clear,0.0,12.0,799.9865221788832,12.000143995357558,12.0,200.0,172.0930615478586,0.0026684678044131558,-160.16926494339594,20.429873919674844,0.07307544991772849
84253.0,0.06806190705169862,0.4556523632911983,172.14038392338037,Clear,0.0,12.0,797.6414807689066,12.000142827899518,12.0,200.0,172.06756276406853,0.0026606455882519455,-160.14348649977958,20.455652363291197,0.07282115931182316
84254.0,0.06718236354293511,0.4947725015488532,172.10130297955888,Clear,0.0,12.0,794.0957484236485,12.00014102420989,12.0,200.0,172.02886555926185,0.002648818298236337,-160.10436636152193,20.49477250154885,0.07243742029707084
84255.0,0.0663150922035105,0.5335621450557924,172.06255305824908,Clear,0.0,12.0,790.5953800072161,12.000139196216612,12.0,200.0,171.99049358549362,0.0026371423259994625,-160.065576718015,20.53356214505579,0.07205947275545474
84256.0,0.06546028226640449,0.5720094624186222,172.02414599325581,Clear,0.0,12.0,787.1409841097304,12.000137343808039,12.0,200.0,171.95245865119284,0.002625619701579452,-160.02712940065214,20.57200946241862,0.0716873420629655
84257.0,0.06461811860701161,0.6101024619975369,171.98609377837045,Clear,0.0,12.0,783.7331722144211,12.000135466884476,12.0,200.0,171.9147727240993,0.0026142524646648084,-159.98903640107326,20.61010246199754,0.07132105427116123
84258.0,0.06378878139934474,0.6478290061702152,171.948408553099,Clear,0.0,12.0,780.3725576379254,12.000133565358547,12.0,200.0,171.8774479171017,0.0026030426610596236,-159.95130985690056,20.647829006170216,0.0709606359972628
84259.0,0.06297244615577924,0.6851768092058318,171.91110260476987,Clear,0.0,12.0,777.0597559702146,12.000131639156024,12.0,200.0,171.84049649028933,0.0025919923441510145,-159.91396205386496,20.685176809205835,0.07060611448055525
84260.0,0.06216928352584267,0.7221334469255594,171.87418835886217,Clear,0.0,12.0,773.7953844864262,12.000129688216353,12.0,200.0,171.80393084133766,0.0025811035729472096,-159.8770054161452,20.72213344692556,0.07025751752451902
84261.0,0.06137945916825127,0.7586863640634758,171.83767837163148,Clear,0.0,12.0,770.5800617975341,12.000127712493263,12.0,200.0,171.7677634981629,0.0025703784109123054,-159.8404524990073,20.758686364063475,0.06991487346860041
84262.0,0.06060313363387265,0.7948228821584917,171.80158532220486,Clear,0.0,12.0,767.4144074861457,12.000125711955373,12.0,200.0,171.73200711104857,0.0025598189247514214,-159.8043159809123,20.794822882158492,0.06957821115624431
84263.0,0.0598404623187786,0.8305302052333018,171.76592200688646,Clear,0.0,12.0,764.2990419667777,12.000123686586893,12.0,200.0,171.6966744469571,0.002549427183944627,-159.7686086578375,20.830530205233302,0.06924755992935554
84264.0,0.05909159513508827,0.8657954398176398,171.73070131912846,Clear,0.0,12.0,761.2345851281463,12.000121636387902,12.0,200.0,171.66177836963635,0.0025392052562181076,-159.73334342325313,20.86579543981764,0.06892294949210324
84265.0,0.05835667684151791,0.9006055851635804,171.6959362592907,Clear,0.0,12.0,758.2216576073189,12.000119561375495,12.0,200.0,171.62733184923442,0.0025291552117942834,-159.69853327790722,20.90060558516358,0.0686044100562696
84266.0,0.057635846564212556,0.9349475626410371,171.66163990524385,Clear,0.0,12.0,755.2608786837762,12.000117461583857,12.0,200.0,171.5933479331175,0.002519279116367151,-159.66419130042976,20.934947562641035,0.06829197212637335
84267.0,0.05692923797629468,0.9688082153507478,171.62782541273748,Clear,0.0,12.0,752.3528668000841,12.000115337065116,12.0,200.0,171.5598397461705,0.002509579032839059,-159.63033064772003,20.968808215350748,0.0679856665669794
84268.0,0.05623696452247978,1.0021743193916506,171.59450600411972,Clear,0.0,12.0,749.4982390979333,12.000113187889966,12.0,200.0,171.52682047955858,0.0025000570197731033,-159.59696454367912,21.00217431939165,0.06768552456117974
84269.0,0.0555591769046066,1.0350326064414546,171.56169494575175,Clear,0.0,12.0,746.6976100240565,12.000111014147867,12.0,200.0,171.49430336827535,0.00249071512674297,-159.56410625662932,21.035032606441455,0.06739157747639526
84270.0,0.054895978559938,1.0673697571353857,171.5294055546049,Clear,0.0,12.0,743.9515924666999,12.000108815948185,12.0,200.0,171.4623016976097,0.002481555398123791,-159.53176910593538,21.067369757135385,0.06710385699519998
84271.0,0.05424748078070191,1.099172432820514,171.497651166507,Clear,0.0,12.0,741.2607956457737,12.000106593420142,12.0,200.0,171.43082877160424,0.0024725798660544477,-159.49996643025028,21.099172432820513,0.06682239490277507
84272.0,0.053613789336104556,1.1304272781537026,171.46644513352697,Clear,0.0,12.0,738.6258255253249,12.000104346713634,12.0,200.0,171.39989791038232,0.0024637905518134313,-159.4687115849171,21.130427278153704,0.06654722314464623
84273.0,0.052995004498857246,1.161120935070314,171.43580080999493,Clear,0.0,12.0,736.0472842838348,12.000102075999738,12.0,200.0,171.36952243621448,0.0024551894640519436,-159.43801792800048,21.16112093507031,0.06627837378044782
84274.0,0.05239122087633519,1.1912400677529926,171.40573152753134,Clear,0.0,12.0,733.5257688951069,12.000099781470816,12.0,200.0,171.3397156486815,0.0024467785940602512,-159.4078987953178,21.191240067752993,0.06601587884982411
84275.0,0.051802527839248436,1.2207713591027942,171.37625059855333,Clear,0.0,12.0,731.0618721332451,12.000097463341547,12.0,200.0,171.31049082806533,0.00243855991911993,-159.378367503968,21.220771359102795,0.06575977048796247
84276.0,0.05122900922363027,1.2497015445225852,171.34737128249623,Clear,0.0,12.0,728.6561804746761,12.000095121848707,12.0,200.0,171.2818612017752,0.0024305353955057676,-159.3494373185482,21.249701544522583,0.06551008072100763
84277.0,0.05067074362710566,1.2780174172382002,171.3191067804765,Clear,0.0,12.0,726.3092744161947,12.000092757251904,12.0,200.0,171.25383993896645,0.0024227069595466433,-159.3211214458326,21.2780174172382,0.06526684151006558
84278.0,0.0501278044547116,1.3057058471796557,171.29147021640588,Clear,0.0,12.0,724.0217276822879,12.000090369833787,12.0,200.0,171.22644013172166,0.0024150765249814515,-159.29343301589114,21.305705847179656,0.06503008468420934
84279.0,0.0496002600302759,1.332753797638944,171.26447462032698,Clear,0.0,12.0,721.7941066450268,12.000087959900357,12.0,200.0,171.19967477843633,0.0024076459810240683,-159.26638506543185,21.332753797638944,0.06479984189064014
84280.0,0.049088173768862486,1.3591483397783066,171.23813291389823,Clear,0.0,12.0,719.6269699434529,12.000085527781277,12.0,200.0,171.17355676932812,0.002400417191093756,-159.23999052329248,21.359148339778308,0.06457614457014238
84281.0,0.048591604166092595,1.3848766775194292,171.21245788550593,Clear,0.0,12.0,717.5208672714505,12.000083073829826,12.0,200.0,171.14809886166202,0.002393391988771947,-159.21426218555135,21.38487667751943,0.06435902384389719
84282.0,0.04811060509286985,1.4099261576015811,171.18746218019726,Clear,0.0,12.0,715.4763394063365,12.000080598423292,12.0,200.0,171.1233136696666,0.0023865721778976055,-159.1892127054692,21.409926157601582,0.06414851053065386
84283.0,0.04764522590325648,1.4342842900140216,171.16315827924737,Clear,0.0,12.0,713.4939174000012,12.000078101963014,12.0,200.0,171.09921364417227,0.0023799595298691642,-159.16485457305674,21.43428429001402,0.06394463507512532
84284.0,0.047195511647387334,1.4579387636957453,171.13955848445696,Clear,0.0,12.0,711.574122172997,12.000075584874494,12.0,200.0,171.07581105693572,0.0023735557822905503,-159.14120009937503,21.457938763695743,0.06374742752119687
